event_index,malicious,detection,event_time,title,description,remediation_actions
7337,False,,18/Feb/2025:17:00:07 +0000,HEAD Object Request,A HEAD request was made to check the metadata of the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log in bucket databucket12312. This is a normal operation and no suspicious activity detected.,
7338,False,,01/Mar/2025:09:31:36 +0000,PUT Object Request,"A PUT request was made to upload the object dummy.log in bucket databucket12312. No prior suspicious activity such as recent listing or downloading of data prefix files detected within 5 minutes, so this is considered normal activity.",
7339,False,,01/Mar/2025:09:31:36 +0000,PUT Object Request,"A PUT request was made to upload the object 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log in bucket databucket12312. No prior suspicious activity such as recent listing or downloading of data prefix files detected within 5 minutes, so this is considered normal activity.",
7341,False,,01/Mar/2025:22:31:36 +0000,PUT Object Operation on databucket12312,A PUT operation was performed to upload a file named '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' to bucket 'databucket12312' successfully with HTTP status 200. No prior listing or download events detected within 5 minutes to indicate data encryption for impact activity.,
7342,False,,01/Mar/2025:22:31:36 +0000,PUT Object Operation on databucket12312,A PUT operation was performed to upload a file named 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' to bucket 'databucket12312' successfully with HTTP status 200. No prior listing or download events detected within 5 minutes to indicate data encryption for impact activity.,
7343,False,,01/Mar/2025:22:31:36 +0000,PUT Object Operation on databucket12312,A PUT operation was performed to upload a file named 'dummy.log' to bucket 'databucket12312' successfully with HTTP status 200. No prior listing or download events detected within 5 minutes to indicate data encryption for impact activity.,
7344,False,,16/Feb/2025:20:00:06 +0000,HEAD Object Operation on databucket12312,A HEAD operation was performed to check metadata of the file 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312' successfully with HTTP status 200. No related listing or download/upload activities detected within 5 minutes to indicate malicious activity.,
7345,False,,16/Feb/2025:20:00:06 +0000,HEAD Object Operation on databucket12312,A HEAD operation was performed to check metadata of the file '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in bucket 'databucket12312' successfully with HTTP status 200. No related listing or download/upload activities detected within 5 minutes to indicate malicious activity.,
7346,False,,16/Feb/2025:20:00:06 +0000,PUT Object Operation on databucket12312,A PUT operation was performed to upload a file named 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' to bucket 'databucket12312' successfully with HTTP status 200. No prior listing or download events detected within 5 minutes to indicate data encryption for impact activity.,
7347,False,,16/Feb/2025:20:00:06 +0000,PUT Object Operation on databucket12312,A PUT operation was performed to upload a file named 'dummy.log' to bucket 'databucket12312' successfully with HTTP status 200. No prior listing or download events detected within 5 minutes to indicate data encryption for impact activity.,
7349,False,,16/Feb/2025:20:00:06 +0000,PUT Object Operation,A PUT operation was performed on an object in the bucket databucket12312. There is no preceding listing of the bucket or related download and upload activities within 5 minutes to indicate potential data encryption for impact attack.,
7350,False,,16/Feb/2025:20:00:06 +0000,GET Object Operation,"A GET operation was performed on the object dummy.log in bucket databucket12312. No preceding bucket listing or upload with the same filename within 5 minutes was detected, so this activity is not considered malicious.",
7352,False,,16/Feb/2025:20:00:06 +0000,REST.HEAD.OBJECT operation on dummy.log,A HEAD request was made to check the metadata of dummy.log in bucket databucket12312. This operation alone is not malicious and no suspicious activity detected in the event history.,
7353,False,,16/Feb/2025:20:00:06 +0000,REST.GET.OBJECT operation on 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log,A GET request was made to download the object 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log from bucket databucket12312. No suspicious activity or sequence detected based on current and previous events.,
7354,False,,09/Feb/2025:13:31:36 +0000,REST.PUT.OBJECT operation on dummy.log,A PUT request was made to upload the object dummy.log to bucket databucket12312. No suspicious activity or sequence detected based on current and previous events.,
7356,False,,09/Feb/2025:13:31:36 +0000,PUT Object Operation on databucket12312,A successful PUT operation was performed on the object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in the bucket 'databucket12312'. No prior listing or download/upload sequence detected within 5 minutes indicating encryption impact activity.,
7357,False,,23/Feb/2025:02:31:36 +0000,PUT Object Operation on databucket12312,A successful PUT operation was performed on the object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in the bucket 'databucket12312'. No related prior listing or download/upload activity detected within 5 minutes indicating no DataEncryptedForImpact pattern.,
7358,False,,23/Feb/2025:02:31:36 +0000,PUT Object Operation on databucket12312,A successful PUT operation was performed on the object 'dummy.log' in the bucket 'databucket12312'. No related prior listing or download/upload activity detected within 5 minutes indicating no DataEncryptedForImpact pattern.,
7359,False,,23/Feb/2025:02:31:36 +0000,PUT Object Operation on databucket12312,A successful PUT operation was performed on the object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in the bucket 'databucket12312'. No prior listing or download/upload sequence detected within 5 minutes indicating encryption impact activity.,
7361,False,,12/Feb/2025:06:00:06 +0000,REST.GET.OBJECT operation on dummy.log,A successful GET operation was performed on the object dummy.log in bucket databucket12312 by user HarunG1. There is no indication of suspicious activity based on this single event.,
7362,False,,12/Feb/2025:06:00:06 +0000,REST.HEAD.OBJECT operation on conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log,A successful HEAD operation was performed on the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log in bucket databucket12312 by user HarunG1. There is no indication of suspicious activity based on this single event.,
7363,False,,12/Feb/2025:06:00:06 +0000,REST.PUT.OBJECT operation on conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log,A successful PUT operation was performed on the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log in bucket databucket12312 by user HarunG1. There is no indication of suspicious activity based on this single event.,
7365,False,,12/Feb/2025:06:00:06 +0000,HEAD Object Request,A HEAD request was made to check metadata of the object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in bucket 'databucket12312'. This operation is not malicious by itself and no related suspicious activity detected in history.,
7366,False,,12/Feb/2025:06:00:06 +0000,Bucket List Request,A GET request was made to list objects in bucket 'databucket12312'. This operation is not malicious by itself and no related suspicious activity detected in history.,
7368,False,,12/Feb/2025:06:00:06 +0000,REST.GET.OBJECT operation on databucket12312,A successful GET operation was performed on an object in the databucket12312 bucket by user HarunG1. No suspicious activity such as listing followed by download and upload detected within 5 minutes.,
7369,False,,12/Feb/2025:06:00:06 +0000,REST.HEAD.OBJECT operation on databucket12312,A HEAD operation was successfully performed on the object dummy.log in the databucket12312 bucket by user HarunG1. This is a standard metadata request and no suspicious activity detected based on current and previous events.,
7370,False,,25/Feb/2025:21:00:06 +0000,REST.PUT.OBJECT operation on databucket12312,"A successful PUT operation was performed on an object in the databucket12312 bucket by user HarunG1. No prior listing of the bucket with data prefix within 5 minutes before this upload, so no suspicious activity detected.",
7372,False,,25/Feb/2025:21:00:06 +0000,HEAD Object Request,A HEAD request was made to check metadata of an object in the bucket 'databucket12312'. This is a typical operation to verify object existence or properties without downloading it.,
7373,False,,25/Feb/2025:21:00:06 +0000,GET Object Request,A GET request was made to download the object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' from the bucket 'databucket12312'. This is a normal file download operation.,
7374,False,,25/Feb/2025:21:00:06 +0000,List Bucket Operation,A GET bucket request was made to list objects in the bucket 'databucket12312'. This is a normal operation for browsing bucket contents.,
7375,False,,25/Feb/2025:21:00:06 +0000,HEAD Object Request,A HEAD request was made to check metadata of the object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in the bucket 'databucket12312'. This is a typical operation to verify object existence or properties without downloading it.,
7377,False,,25/Feb/2025:21:00:07 +0000,REST.GET.OBJECT Operation on databucket12312,A file named dummy.log was successfully downloaded from the bucket databucket12312 by user HarunG1. No suspicious activity detected based on current and past events.,
7379,False,,25/Feb/2025:21:00:07 +0000,REST.HEAD.OBJECT on dummy.log in databucket12312,A HEAD request was made on dummy.log in the bucket databucket12312. The request was successful with HTTP status 200. No suspicious activity detected based on current event and history.,
