event_index,malicious,detection,event_time,title,description,remediation_actions
614,True,CredentialsFromPasswordStores,2025-02-14T06:00:03Z,Unauthorized Access to secretPassword in Secrets Manager,User HarunG1 accessed the secretPassword value in Secrets Manager successfully outside of usual working hours (08:00-23:00). This access is considered malicious as secretPassword should only be accessed by AWSService user and during usual working hours.,Immediately review and revoke the credentials of user HarunG1. Audit all accesses to secrets and ensure principle of least privilege is enforced. Enable multi-factor authentication (MFA) for IAM users. Monitor further access to sensitive secrets and investigate any suspicious activity.
615,True,CredentialsFromPasswordStores,2025-02-14T03:00:04Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' in AWS Secrets Manager successfully, as indicated by null responseElements. Accessing sensitive password data can indicate credential theft or misuse.",Review the access permissions for the secret 'secretPassword' and restrict it to only necessary service roles. Investigate the activity of user 'HarunG1' for any suspicious actions. Rotate the secret password immediately to prevent misuse. Enable monitoring and alerting for secret access events.
616,True,CredentialsFromPasswordStores,2025-02-14T18:00:04Z,Unauthorized Access to Secret Password,An IAM user 'HarunG1' accessed the secret value 'secretPassword' in AWS Secrets Manager successfully (responseElements is null indicates success). Accessing sensitive password secrets without proper authorization can lead to credential compromise.,Review the permissions assigned to the IAM user 'HarunG1'. Immediately rotate the secret 'secretPassword' and audit all accesses to this secret. Consider applying stricter access policies and enable monitoring and alerts for secret access events.
618,True,CredentialsFromPasswordStores,2025-02-14T21:00:03Z,Unauthorized Access to Secret Password,"An IAM user 'HarunG1' accessed the secret 'secretPassword' successfully at 21:00:03, which is against the policy that only AWSService user can access this secret. This indicates potential credential exposure.",Immediately revoke or rotate the secret credentials. Review and restrict IAM permissions to prevent unauthorized access to secrets. Enable monitoring and alerting for secret access events.
619,True,CredentialsFromPasswordStores,2025-02-14T23:00:04Z,Access to secretPassword value in Secrets Manager,An IAM user 'HarunG1' accessed the secret value 'secretPassword' in Secrets Manager successfully (responseElements is null). This matches the detection rule for CredentialsFromPasswordStores indicating potential unauthorized credential access.,Verify the legitimacy of the access by user 'HarunG1'. Review and rotate the secret 'secretPassword' immediately. Implement stricter access controls and monitoring on Secrets Manager secrets. Investigate any suspicious activity related to this user.
621,True,CredentialsFromPasswordStores,2025-02-14T22:00:05Z,Unauthorized Access to secretPassword Credential,"An IAM user HarunG1 accessed the 'secretPassword' value in Secrets Manager successfully at 22:00:05, which is outside the allowed user type (only AWSService user is allowed). This indicates unauthorized credential access.",Review and restrict IAM user permissions to prevent unauthorized access to sensitive secrets. Rotate the secretPassword immediately. Monitor for further unauthorized access attempts and consider revoking current credentials for the user HarunG1.
623,True,CredentialsFromPasswordStores,2025-02-22T14:00:03Z,Unauthorized Access to secretPassword in Secrets Manager,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' successfully. According to false positives, only AWSService user is allowed to access 'secretPassword'. This access by an IAM user is considered malicious.",Immediately revoke the IAM user's access to Secrets Manager. Rotate the secretPassword credentials. Review IAM policies and restrict access to sensitive secrets. Monitor for further unauthorized access attempts.
625,True,CredentialsFromPasswordStores,2025-02-22T03:00:02Z,Unauthorized Secret Access Outside Business Hours,An IAM user HarunG1 accessed the secretPassword value in Secrets Manager successfully outside usual working hours (08:00-23:00). This is considered malicious activity as it may indicate unauthorized credential access.,Investigate the user's intent and access patterns. Rotate the exposed secret immediately. Review and tighten IAM permissions for secret access. Enable multi-factor authentication and monitor further access attempts.
627,True,CredentialsFromPasswordStores,2025-02-22T02:00:04Z,Unauthorized Access to secretPassword,"An IAM user 'HarunG1' accessed the secret value 'secretPassword' successfully outside of allowed service access. According to the detection rule, access to 'secretPassword' should only be by AWSService user, indicating a potential credential compromise.",Immediately revoke the user's access keys and credentials. Rotate the secretPassword value in Secrets Manager. Conduct a full audit of the user's activities and investigate potential security breaches. Implement stricter access controls and monitoring on secret accesses.
628,True,CredentialsFromPasswordStores,2025-02-22T12:00:03Z,Access to secretPassword value in Secrets Manager,"An IAM user 'HarunG1' successfully accessed the secret value 'secretPassword' in AWS Secrets Manager, which is considered a sensitive credential access event.","Verify the legitimacy of this access by user 'HarunG1'. If unauthorized, rotate the secretPassword value immediately and review IAM permissions to restrict access to sensitive secrets."
630,True,CredentialsFromPasswordStores,2025-02-22T08:00:03Z,Unauthorized Access to secretPassword in Secrets Manager,"The IAM user 'HarunG1' accessed the secret value 'secretPassword' successfully. Access to 'secretPassword' is only allowed by AWSService users, making this access suspicious and potentially malicious.",Review and revoke the IAM user's permissions to access secrets. Rotate the secretPassword immediately to prevent misuse. Monitor for any further unauthorized access attempts and investigate the user's activities.
632,True,CredentialsFromPasswordStores,2025-02-22T01:00:03Z,Unauthorized Access to secretPassword in Secrets Manager,"The IAM user HarunG1 accessed the secretPassword value in Secrets Manager successfully at 01:00:03 UTC, which is not allowed as only AWSService users should access this secret. This represents a potential compromise or misuse of credentials.",Review IAM user HarunG1's permissions and access logs. Revoke or rotate the secretPassword immediately. Investigate any suspicious activity from this user. Enforce least privilege access and monitor future access to sensitive secrets.
