event_index,malicious,detection,event_time,title,description,remediation_actions,attack_simulation
9035,False,,19/Feb/2025:17:31:36 +0000,Object Upload to databucket12312,A REST.PUT.OBJECT operation was successfully performed on the bucket databucket12312 to upload the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log. This is a normal file upload operation and does not match any malicious patterns based on current activity history.,,
9036,False,,27/Feb/2025:05:31:35 +0000,Object Upload to databucket12312,A REST.PUT.OBJECT operation was successfully performed on the bucket databucket12312 to upload the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log. This is a normal file upload operation and does not match any malicious patterns based on current activity history.,,
9037,False,,27/Feb/2025:05:31:35 +0000,Object Upload to databucket12312,A REST.PUT.OBJECT operation was successfully performed on the bucket databucket12312 to upload the object dummy.log. This is a normal file upload operation and does not match any malicious patterns based on current activity history.,,
9038,False,,27/Feb/2025:05:31:35 +0000,Object Upload to databucket12312,A REST.PUT.OBJECT operation was successfully performed on the bucket databucket12312 to upload the object 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log. This is a normal file upload operation and does not match any malicious patterns based on current activity history.,,
9039,False,,02/Mar/2025:07:31:36 +0000,Object Upload to databucket12312,A REST.PUT.OBJECT operation was successfully performed on the bucket databucket12312 to upload the object dummy.log. This is a normal file upload operation and does not match any malicious patterns based on current activity history.,,
9040,False,,02/Mar/2025:07:31:36 +0000,Object Upload to databucket12312,A REST.PUT.OBJECT operation was successfully performed on the bucket databucket12312 to upload the object 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log. This is a normal file upload operation and does not match any malicious patterns based on current activity history.,,
9041,False,,02/Mar/2025:07:31:36 +0000,Object Upload to databucket12312,A REST.PUT.OBJECT operation was successfully performed on the bucket databucket12312 to upload the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log. This is a normal file upload operation and does not match any malicious patterns based on current activity history.,,
9042,False,,19/Feb/2025:05:00:07 +0000,Object Download from databucket12312,A REST.GET.OBJECT operation was successfully performed on the bucket databucket12312 to download the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log. This is a normal file download operation and does not match any malicious patterns based on current activity history.,,True
9044,False,,19/Feb/2025:05:00:07 +0000,HEAD Object Operation on dummy.log,A HEAD request was made to check the metadata of the object dummy.log in bucket databucket12312. This is a standard operation and not malicious based on current activity history.,,False
9045,False,,19/Feb/2025:05:00:07 +0000,PUT Object Operation on 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log,A PUT request was made to upload the object 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log in bucket databucket12312. This is a standard upload operation and not malicious based on current activity history.,,False
9046,False,,19/Feb/2025:05:00:07 +0000,HEAD Object Operation on 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log,A HEAD request was made to check the metadata of the object 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log in bucket databucket12312. This is a standard operation and not malicious based on current activity history.,,False
9047,False,,19/Feb/2025:05:00:07 +0000,GET Object Operation on 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log,A GET request was made to download the object 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log in bucket databucket12312. This is a standard download operation and not malicious based on current activity history.,,False
9048,False,,19/Feb/2025:05:00:07 +0000,List Bucket Operation on databucket12312,A GET request was made to list the contents of the bucket databucket12312. This is a standard bucket listing operation and not malicious based on current activity history.,,False
9049,False,,19/Feb/2025:05:00:07 +0000,HEAD Object Operation on conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log,A HEAD request was made to check the metadata of the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log in bucket databucket12312. This is a standard operation and not malicious based on current activity history.,,False
9051,False,,19/Feb/2025:05:00:07 +0000,REST.GET.OBJECT dummy.log,A single GET request for the object dummy.log in bucket databucket12312 was made successfully. There are no prior related events indicating suspicious activity such as listing followed by upload or download within 5 minutes.,,False
9052,False,,15/Feb/2025:01:31:36 +0000,REST.PUT.OBJECT conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log,A single PUT request for the object conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log in bucket databucket12312 was made successfully. There are no prior related events indicating suspicious activity such as listing followed by upload or download within 5 minutes.,,
9054,False,,15/Feb/2025:01:31:36 +0000,PUT Object Operation,"A PUT operation was performed on object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in bucket 'databucket12312'. No prior suspicious activity involving listing or downloading files with the same filename in the last 5 minutes was detected, so this event is not considered malicious.",,
9055,False,,28/Feb/2025:21:00:04 +0000,HEAD Object Operation,A HEAD operation was performed on object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' in bucket 'databucket12312'. This operation checks metadata of the object and is not malicious on its own. No related suspicious activity detected in the recent history.,,True
9056,False,,28/Feb/2025:21:00:04 +0000,HEAD Object Operation,A HEAD operation was performed on object 'dummy.log' in bucket 'databucket12312'. This operation checks metadata of the object and is not malicious on its own. No related suspicious activity detected in the recent history.,,False
9058,False,,28/Feb/2025:21:00:04 +0000,REST.GET.OBJECT operation on databucket12312,A file named conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log was successfully downloaded from bucket databucket12312 by user HarunG1. No prior suspicious listing or upload activity detected within 5 minutes to indicate malicious behavior.,,False
9059,False,,28/Feb/2025:21:00:04 +0000,REST.GET.OBJECT operation on databucket12312,A file named dummy.log was successfully downloaded from bucket databucket12312 by user HarunG1. No prior suspicious listing or upload activity detected within 5 minutes to indicate malicious behavior.,,False
9060,False,,28/Feb/2025:21:00:04 +0000,REST.PUT.OBJECT operation on databucket12312,A file named 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log was uploaded successfully to bucket databucket12312 by user HarunG1. No prior listing or download activity of data prefix files within 5 minutes to indicate malicious behavior.,,False
9062,False,,28/Feb/2025:21:00:04 +0000,HEAD Object Operation on databucket12312,A HEAD request was made to check metadata of the object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in bucket 'databucket12312'. This is a normal operation and no malicious pattern detected based on available history.,,False
9063,False,,28/Feb/2025:21:00:04 +0000,GET Object Operation on databucket12312,A GET request was made to download the object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' from bucket 'databucket12312'. No malicious activity detected based on current and previous events.,,False
9064,False,,28/Feb/2025:21:00:04 +0000,Bucket Listing on databucket12312,A GET bucket request was made to list objects in bucket 'databucket12312'. This is a normal operation and no malicious pattern detected based on available history.,,False
9065,False,,06/Mar/2025:10:00:04 +0000,PUT Object Operation on databucket12312,A PUT request was made to upload the object 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' to bucket 'databucket12312'. No prior listing of data prefix objects or related download-upload activity detected within 5 minutes to indicate malicious behavior.,,True
9066,False,,06/Mar/2025:10:00:04 +0000,GET Object Operation on databucket12312,A GET request was made to download the object 'dummy.log' from bucket 'databucket12312'. No related bucket listing or subsequent upload of the same file detected within 5 minutes to indicate malicious activity.,,False
9067,False,,06/Mar/2025:10:00:04 +0000,HEAD Object Operation on databucket12312,A HEAD request was made to check metadata of the object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' in bucket 'databucket12312'. No malicious activity detected based on current and previous events.,,False
9068,False,,06/Mar/2025:10:00:04 +0000,GET Object Operation on databucket12312,A GET request was made to download the object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' from bucket 'databucket12312'. No malicious activity detected based on current and previous events.,,False
9070,False,,06/Mar/2025:10:00:04 +0000,REST.HEAD.OBJECT on conn_log file,A HEAD request was made to check the metadata of the log file conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log in bucket databucket12312. The request was successful (HTTP 200). No suspicious activity detected based on current and previous events.,,False
